"","merged.pos","mean.1A","mean.1B","mean.3A","mean.tvs.1A","mean.tvs.1B","mean.tvs.3A","mean.all.1A","mean.all.1B","mean.all.3A","depth.1A","depth.1B","depth.3A"
"4463",4463,0.0162153848311667,0.00600424773563888,0.0160915941701648,0.00125689817198384,0.00123751643305071,0.000492257650981589,0.0174722830031505,0.0072417641686896,0.0165838518211464,587060,95039,125220
"4464",4464,0.00382431044296798,0.00253157245714873,0.0040444139013304,0.00262611055035644,0.000489374607479746,0.000676415232672343,0.00645042099198214,0.00302094706462847,0.00472082913400274,567200,93062,124570
"4465",4465,0.00370281636317574,0.00628219933874245,0.00217542629049281,0.00070534412509654,0.0139742246053409,0.000617682513953375,0.00440816048827228,0.0202564239440834,0.00279310880444619,583803,96354,125833
"4466",4466,0.0143288849117221,0.0132843738374803,0.0102084278202708,0.00107290650290254,0.00011058571994022,0.00105016283294413,0.0154017914475106,0.0133949595574206,0.0112585906532149,583407,96400,126283
"4467",4467,0.00653867630717825,0.00432126328843008,0.0009764046212205,0.000634351369615778,0.000505863925986838,0.000353921070269421,0.00717302767612289,0.00482712721441691,0.00133032569148992,581757,96039,124981
"4468",4468,0.0016181958333881,0.0360738780279909,0.00462789475983422,0.000362567834950336,0.000509975089680321,0.000719015591396419,0.00198076366833844,0.0365838531176713,0.00534691035123064,586409,96380,125055
"4469",4469,0.0193793716158348,0.0152846047326,0.0141371138123041,0.00109865770733903,0.00102681201030957,0.00097032039077832,0.0204780292896168,0.0163114167429096,0.0151074342030824,580020,94403,123914
"4470",4470,0.00197220046924599,0.00141788103856307,0.0011238318131335,0.000912395801975661,0.000502517601633289,0.000848794298967982,0.00288459627793306,0.00192039864019636,0.00197262611210149,586973,97940,126436
"4471",4471,0.00109883596872416,0.000947002865099978,0.00149942130852814,0.00068952362112173,0.000790577931142837,0.000330872345801899,0.00178835958447676,0.00173758079624282,0.00183029365433004,583056,98139,125869
"4472",4472,0.0157232151053559,0.0164216619124168,0.00519909927011528,0.0023304192961637,0.000746693461559721,0.000740572288579454,0.0180536344001773,0.0171683553739766,0.00593967155869474,588778,97923,125555
"4473",4473,0.000615367096126583,0.000612953040715476,0.00173547716624842,0.000821836943108509,0.000819652660036127,0.00060218422530701,0.00143720403520825,0.0014326057007516,0.00233766139155543,591481,98437,127018
"4474",4474,0.00548698059167781,0.00535114600043447,0.00643032761555956,0.000607405066888686,0.000712533569939548,0.00155208237266036,0.0060943856619222,0.00606367957037402,0.00798240998821992,589572,97932,127136
"4475",4475,0.00911142439074543,0.00518340041759407,0.00351436870953313,0.000630519988579306,0.000743667049375167,0.000843347566610413,0.00974194437261331,0.00592706746696924,0.00435771627614354,588739,97780,126728
"4476",4476,0.00874466825658207,0.0051416861123066,0.0208691907481133,0.000658566745914698,0.000471370223700987,0.000386973764068215,0.00940323500249677,0.00561305633600759,0.0212561645121815,586933,97519,126535
"4477",4477,0.00516561509050432,0.00618097936981817,0.00449287641583466,0.000662498365817761,0.00081906726360794,0.000681600646215433,0.0058281134583355,0.00700004663342611,0.00517447706205009,594524,99511,126273
"4478",4478,0.0225733085409053,0.0280219055549379,0.00281958408623777,0.00100866682227502,0.00109822019814254,0.00152126122877287,0.0235819753625092,0.0291201257530804,0.00434084531501064,594840,99371,126328
"4479",4479,0.00173449312978805,0.00203974556459352,0.00276988894671487,0.00101770483383194,0.000760116519317457,0.00064120680285833,0.00275219796361998,0.00279986208391098,0.0034110957495732,594885,99692,126487
"4480",4480,0.0014382126940196,0.00125722916666428,0.00129765959412437,0.00115560475694661,0.00136380596646531,0.000768598506169504,0.0025938174523085,0.00262103513312959,0.00206625810029387,597128,100213,126804
"4481",4481,0.0258452710445952,0.00562050850652023,0.0471882151470104,0.00168855374109733,0.00133767548360431,0.00096508929905103,0.0275338247924039,0.00695818399012455,0.0481533044460614,596973,100829,127138
"4482",4482,0.00407262043217398,0.00408159775549456,0.00367972504567668,0.000651738350733105,0.000725984330674388,0.000336131793254377,0.00472435878290709,0.00480758208616895,0.00401585683893106,599595,101428,127580
"4483",4483,0.0018121528642048,0.00250127746458151,0.00260155455999236,0.000269126519230048,0.000282804286832799,0.0003204086258817,0.00208127938813284,0.0027840817514143,0.00292196318587406,597218,101261,126783
"4484",4484,0.0260910166654862,0.00729329973618796,0.0020925396572514,0.000237491649287254,0.000419589065927812,0.000366173835235844,0.0263285083147734,0.00771288880211577,0.00245871349248725,598719,101977,126983
"4485",4485,0.0014672627654718,0.00165436511529411,0.00163843725176938,0.000158634537094055,0.000304136833748978,0.000308191804028511,0.00162589730256585,0.00195850194904309,0.00194662905579789,598019,102736,126543
"4486",4486,0.00266570351714626,0.00203354551565451,0.00345699064454787,0.000312371991335376,0.000242356777254871,0.000263659648463247,0.00297807550982391,0.00227590229290939,0.00372065029301112,596020,101535,126498
"4487",4487,0.0208982703770237,0.00874466669577047,0.00799858776176426,0.00029646716494962,0.000668770973490002,0.00045826287502285,0.0211947375419733,0.00941343766926048,0.00845685063678711,598387,101815,127323
"4488",4488,0.00301037339297355,0.00199994277738113,0.00239594157758889,0.00139309962601973,0.00107325605595329,0.000807068392689576,0.00440347301899327,0.00307319883333443,0.00320300997027847,598059,101903,126208
"4489",4489,0.00267760633997869,0.00252114513026814,0.00139153636676558,0.000523124620158781,0.000304560827745174,0.000321477639088595,0.00320073095342607,0.00282570595801332,0.00171301400585418,596230,101958,126305
"4490",4490,0.00911740667710736,0.0299942737251786,0.0100711963790218,0.000508461355221083,0.0021680250831889,0.000403291702108776,0.00962586803232844,0.0321622988083675,0.0104744880811305,595849,101611,126225
"4491",4491,0.00312333862732143,0.00368150408545452,0.00293026695142521,0.000600541185723778,0.000482193790383582,0.000348812437610562,0.00372387981304521,0.00416369787583809,0.00327907938903578,592257,101640,125079
"4492",4492,0.00238200648782085,0.00238048261542689,0.0193326562951145,0.000576891723803029,0.000307853562648279,0.000561182382650617,0.00295889821028159,0.00268833617807517,0.0198938386777651,593028,101253,125047
"4493",4493,0.00441531496784421,0.0081253565663613,0.0143888758928952,0.000807416909951908,0.000706345122430393,0.000702988820292973,0.00522273188316524,0.0088317016887917,0.0150918647131882,593809,101848,126989
"4494",4494,0.00284678417447198,0.00222556352815758,0.00315244242641833,0.00045272145038559,0.000832748145186139,0.000513217138923073,0.00329950562687099,0.00305831167334372,0.0036656595653414,594607,101944,127158
"4495",4495,0.00238316385329879,0.00217671794186855,0.00218546192523123,0.000759137882911596,0.000417243679363023,0.000693454201254437,0.00314230173621039,0.00259396162123157,0.00287891612648566,589605,100648,127235
"4496",4496,0.0151476084937064,0.00321956769201571,0.0112084357351269,0.00122012133618394,0.00111392413691085,0.000700363569009747,0.0163677298285298,0.00433349182892656,0.0119087993041367,581442,100393,122998
"4497",4497,0.00402989323687466,0.00355455800956974,0.00463677489742181,0.000711203464208196,0.000859180637427673,0.000353093954366022,0.00474109669700122,0.00441373864699742,0.00498986885178783,570726,99628,119330
"4498",4498,0.00698617897019944,0.00513932608000512,0.00251348529689945,0.000742524558211584,0.000622959444917153,0.000290851352727567,0.00772870352638399,0.00576228552492227,0.00280433664962702,568364,101109,122040
"4499",4499,0.0144690574798689,0.00508524804172793,0.00297109004112787,0.00114774669405611,0.000790304971996496,0.00167211392497515,0.0156168041127005,0.00587555301372442,0.00464320396610302,568711,102007,123708
"4500",4500,0.001716858699964,0.0020507628696496,0.00234159170067791,0.0010199409230316,0.000782792186424095,0.00056035594814763,0.00273679962571668,0.0028335550560737,0.00290194764882554,569162,101010,123726
"4501",4501,0.00151797545822423,0.00159813290941904,0.00260025567922979,0.00116941125525404,0.00126618878353781,0.000737514287764598,0.00268738671347827,0.00286432169295685,0.00333776996699439,569575,101082,123535
"4502",4502,0.00716307669134499,0.0214472855567191,0.0153008014325644,0.00122211116444689,0.000956148753307119,0.0147713631278674,0.00838518785579189,0.0224034343100262,0.0300721645604318,570081,100547,123873
"4503",4503,0.000997773054620763,0.00299696362383897,0.0278569665363915,0.00146897855293105,0.00456020401462583,0.0155359046853856,0.00246675160552479,0.00755716763846481,0.043392871221777,569668,101615,123216
"4504",4504,0.00289858370153079,0.00361265113570239,0.00311467185975352,0.00050439332408506,0.000330061784460032,0.000408043413011139,0.00340297702765667,0.00394271292016242,0.00352271527276466,564760,101217,123414
"4505",4505,0.016192803058052,0.00859592692218348,0.00589777697204331,0.00288445071293735,0.00176894572647981,0.000434075355977986,0.0190772537709894,0.0103648726486633,0.00633185232802129,565250,101885,124093
"4506",4506,0.00119963294659364,0.00175576343513986,0.00252139035716028,0.00077134061837082,0.000814540795656101,0.000662699450526538,0.00197097356768555,0.00257030423079597,0.00318408980768682,572638,101370,124668
"4507",4507,0.00772953314548807,0.00591615939718832,0.00462436441804474,0.000660639045287463,0.000837054831046878,0.000819992091726905,0.00839017220447416,0.0067532142282352,0.00544435650977165,567811,100777,126161
"4508",4508,0.0243510956297359,0.0253713937540905,0.00481332280641037,0.00123242382536147,0.00123193131035233,0.000871263698827701,0.0255835194345494,0.0266033250644428,0.00568458650523807,567696,100930,126136
"4509",4509,0.0143563823991914,0.0327765504810185,0.00971337089900825,0.000857169745289004,0.000601387869013882,0.00162470560098033,0.0152135521444804,0.0333779383500324,0.0113380764999886,566918,100851,126552
"4510",4510,0.0461742062370301,0.00898445381836502,0.0031432370169723,0.000439795643638181,0.000417465641923058,0.00328466436820588,0.0466140018724491,0.00940191946028808,0.00642790138517819,559013,101081,126287
"4511",4511,0.0388154892894137,0.00575795531845318,0.0115216633989444,0.00581514668480056,0.00107621836855949,0.000610034418353848,0.0446306359879129,0.00683417368701267,0.0121316978172983,561009,101221,127227
"4512",4512,0.00643856449910793,0.00551801438396541,0.00183995353522752,0.000662670258889062,0.000970649918729819,0.000302117385395556,0.00710123475799699,0.00648866430269523,0.00214207092062307,574730,102505,127279
"4513",4513,0.0029126260084128,0.00399943255633805,0.00330568742644008,0.000427600538828674,0.000319036070822507,0.000343098967756698,0.00334022655193947,0.00431846862716056,0.00364878639419678,573332,102037,126976
"4514",4514,0.00896481956066621,0.00459515122763722,0.0307507358958088,0.000908713318089284,0.000810393467375893,0.00113203689347962,0.00987353287808435,0.00540554469501311,0.0318827727892884,573537,101638,126836
"4515",4515,0.00311708172876981,0.00350678712147612,0.00273828046551386,0.000732675992925737,0.000678084902747075,0.000496492819059297,0.00384975771498414,0.00418487202422319,0.00323477328457315,567114,100805,123286
"4516",4516,0.0123759676262394,0.00701158786813835,0.0255783609755521,0.000634063230579957,0.000253361722539963,0.000633491114849194,0.013010030853418,0.00726494959067831,0.0262118520904013,556493,99128,126031
"4517",4517,0.0144642992672848,0.0274931340424251,0.0115602116505071,0.00140119332823586,0.00116867271042094,0.00126584284433945,0.0158654925941602,0.028661806752846,0.0128260544948466,553227,98377,125232
"4518",4518,0.0011769985098585,0.00108453091087288,0.0020620527673849,0.00120737972926204,0.000876256067180875,0.00102923478962858,0.00238437823231782,0.00196078697805376,0.00309128755701348,559418,99717,125909
"4519",4519,0.00146844549897253,0.00121274624952345,0.00146751145021959,0.00114646822959824,0.000855070752187899,0.000887022775317045,0.00261491372857077,0.00206781700171135,0.00235453422553663,558169,99473,126054
"4520",4520,0.0119814630697481,0.0278539774207499,0.0124249064500011,0.00147202121281827,0.00138395956805759,0.000905310991412397,0.0134534842811965,0.0292379369888075,0.0133302174414135,555078,98953,125434
"4521",4521,0.00165429711562285,0.00125886115648673,0.00117479065674102,0.0012392243956473,0.00115056693928634,0.000843188388041281,0.0028935215146948,0.00240942809577307,0.0020179790447823,553677,98735,125979
"4522",4522,0.0015852611916623,0.00136490438217124,0.00319246152503404,0.000910861329375003,0.000701888410944598,0.000646624994597801,0.00249612252446196,0.00206679279311584,0.00383908651963184,552692,98722,126032
"4523",4523,0.0103897789841068,0.00526619197363181,0.0283284737122082,0.00173397112085072,0.00121029687901812,0.000724322388042544,0.0121237501457739,0.00647648885264993,0.0290527961002508,551707,98689,127186
"4524",4524,0.00614869460060391,0.00490558863854818,0.0052567605424889,0.00178529514800707,0.000991135625221094,0.00119532841783549,0.00793398973500553,0.00589672426376928,0.00645208896032439,554293,99127,127253
"4525",4525,0.0019051870956594,0.0017290594429034,0.0020743702207695,0.000897854456372478,0.00070410285162505,0.000688424086975416,0.00280304155338322,0.00243316229452846,0.00276279430774491,557503,99662,127547
"4526",4526,0.0176345262824291,0.00922465233919077,0.0199433748770002,0.000766610073380666,0.000502768724991222,0.000483848591916032,0.0184011363760801,0.00972742106418199,0.0204272234689162,558964,100007,127866
"4527",4527,0.00154754479863247,0.00223839507518914,0.00187057376559819,0.000191983234921275,0.000416106355623876,0.000568490383160788,0.00173952803355375,0.00265450143081302,0.00243906414875898,562936,100255,128301
"4528",4528,0.00477619589468161,0.0044843506846836,0.00412507643514565,0.000839123605783057,0.000583355021843562,0.000899371886299491,0.00561531949843764,0.00506770570652715,0.00502444832144514,572675,100923,130856
"4529",4529,0.0175646737681994,0.0255592131758824,0.00394225260014593,0.000653542699292548,0.000439215796031453,0.000255579588115552,0.018218216467492,0.0259984289719139,0.00419783218826148,575261,101853,132224
"4530",4530,0.00157502014961047,0.00135507131566431,0.00178278470607511,0.00046777981559445,0.000469137261131182,0.000589996397696219,0.00204279995715123,0.00182420857679549,0.00237278110377133,576347,102073,132674
"4531",4531,0.00555265130393898,0.00544010822816779,0.00449990729793319,0.00139009448412448,0.00164254965402688,0.0014512841600532,0.00694274578806346,0.00708265788219468,0.00595119145798639,567963,101942,132816
"4532",4532,0.0145019286036643,0.0534088554379809,0.0300038682292579,0.00197878110333831,0.0010854788427093,0.00125386718896028,0.0164807097070026,0.0544943342806902,0.0312577354182182,569371,99206,131897
